trial_id	enroll_id	test_id	target	trial_type	score
T000042	enroll__speaker_enroll_7sec_jonah_en_0	negative__speaker_negative_unregistered_speaker_0001_speaker_0001_00006	0	unregistered_impostor	0.228938215408
T000043	enroll__speaker_enroll_7sec_jonah_en_0	negative__speaker_negative_unregistered_speaker_0001_speaker_0001_00007	0	unregistered_impostor	0.223027140711
T000044	enroll__speaker_enroll_7sec_jonah_en_0	negative__speaker_negative_unregistered_speaker_0001_speaker_0001_00008	0	unregistered_impostor	0.176432942718
T000045	enroll__speaker_enroll_7sec_jonah_en_0	negative__speaker_negative_unregistered_speaker_0001_speaker_0001_00009	0	unregistered_impostor	0.155546453799
T000046	enroll__speaker_enroll_7sec_jonah_en_0	negative__speaker_negative_unregistered_speaker_0001_speaker_0001_00010	0	unregistered_impostor	0.230965419633
T000047	enroll__speaker_enroll_7sec_jonah_en_0	negative__speaker_negative_unregistered_speaker_0001_speaker_0001_00011	0	unregistered_impostor	0.232305223459
T000048	enroll__speaker_enroll_7sec_jonah_en_0	negative__speaker_negative_unregistered_speaker_0001_speaker_0001_00012	0	unregistered_impostor	0.240008975427
T000049	enroll__speaker_enroll_7sec_jonah_en_0	negative__speaker_negative_unregistered_speaker_0001_speaker_0001_00013	0	unregistered_impostor	0.327921661794
T000050	enroll__speaker_enroll_7sec_jonah_en_0	negative__speaker_negative_unregistered_speaker_0001_speaker_0001_00014	0	unregistered_impostor	0.214332268045
T000051	enroll__speaker_enroll_7sec_jonah_en_0	negative__speaker_negative_unregistered_speaker_0002_speaker_0002_00000	0	unregistered_impostor	0.337594714413
T000052	enroll__speaker_enroll_7sec_jonah_en_0	negative__speaker_negative_unregistered_speaker_0002_speaker_0002_00001	0	unregistered_impostor	0.267047089628
T000053	enroll__speaker_enroll_7sec_jonah_en_0	negative__speaker_negative_unregistered_speaker_0002_speaker_0002_00002	0	unregistered_impostor	0.180453013371
T000054	enroll__speaker_enroll_7sec_jonah_en_0	negative__speaker_negative_unregistered_speaker_0002_speaker_0002_00003	0	unregistered_impostor	0.369533411446
T000055	enroll__speaker_enroll_7sec_jonah_en_0	negative__speaker_negative_unregistered_speaker_0002_speaker_0002_00004	0	unregistered_impostor	0.177035054611
T000056	enroll__speaker_enroll_7sec_jonah_en_0	negative__speaker_negative_unregistered_speaker_0002_speaker_0002_00005	0	unregistered_impostor	0.176174106971
T000057	enroll__speaker_enroll_7sec_jonah_en_0	negative__speaker_negative_unregistered_speaker_0002_speaker_0002_00006	0	unregistered_impostor	0.247678794001
T000058	enroll__speaker_enroll_7sec_jonah_en_0	negative__speaker_negative_unregistered_speaker_0002_speaker_0002_00007	0	unregistered_impostor	0.366266681431
T000059	enroll__speaker_enroll_7sec_jonah_en_0	negative__speaker_negative_unregistered_speaker_0002_speaker_0002_00008	0	unregistered_impostor	0.262152196969
T000060	enroll__speaker_enroll_7sec_jonah_en_0	negative__speaker_negative_unregistered_speaker_0002_speaker_0002_00009	0	unregistered_impostor	0.240957275704
T000061	enroll__speaker_enroll_7sec_jonah_en_0	negative__speaker_negative_unregistered_speaker_0002_speaker_0002_00010	0	unregistered_impostor	0.314278582704
T000062	enroll__speaker_enroll_7sec_jonah_en_0	negative__speaker_negative_unregistered_speaker_0002_speaker_0002_00011	0	unregistered_impostor	0.271067635355
T000063	enroll__speaker_enroll_7sec_jonah_en_0	negative__speaker_negative_unregistered_speaker_0002_speaker_0002_00012	0	unregistered_impostor	0.239935530963
T000064	enroll__speaker_enroll_7sec_jonah_en_0	negative__speaker_negative_unregistered_speaker_0002_speaker_0002_00013	0	unregistered_impostor	0.247161364773
T000065	enroll__speaker_enroll_7sec_jonah_en_0	negative__speaker_negative_unregistered_speaker_0002_speaker_0002_00014	0	unregistered_impostor	0.261085729898
T000066	enroll__speaker_enroll_7sec_jonah_en_1	positive__speaker_identify_3sec_positive_jonah_id_0	1	target	0.627870712347
T000067	enroll__speaker_enroll_7sec_jonah_en_1	positive__speaker_identify_3sec_positive_jonah_id_1	1	target	0.52072718208
T000068	enroll__speaker_enroll_7sec_jonah_en_1	positive__speaker_identify_3sec_positive_jonah_id_2	1	target	0.57530381032
T000069	enroll__speaker_enroll_7sec_jonah_en_1	positive__speaker_identify_3sec_positive_jonah_id_3	1	target	0.585626020811
T000070	enroll__speaker_enroll_7sec_jonah_en_1	positive__speaker_identify_3sec_positive_jonah_id_4	1	target	0.606761258691
T000071	enroll__speaker_enroll_7sec_jonah_en_1	positive__speaker_identify_3sec_positive_kim_id_0	0	registered_impostor	0.355352620345
T000072	enroll__speaker_enroll_7sec_jonah_en_1	positive__speaker_identify_3sec_positive_kim_id_1	0	registered_impostor	0.265728637715
T000073	enroll__speaker_enroll_7sec_jonah_en_1	positive__speaker_identify_3sec_positive_kim_id_2	0	registered_impostor	0.278501777571
T000074	enroll__speaker_enroll_7sec_jonah_en_1	positive__speaker_identify_3sec_positive_kim_id_3	0	registered_impostor	0.399788300055
T000075	enroll__speaker_enroll_7sec_jonah_en_1	positive__speaker_identify_3sec_positive_kim_id_4	0	registered_impostor	0.303440919999
T000076	enroll__speaker_enroll_7sec_jonah_en_1	positive__speaker_identify_3sec_positive_kiuk_id_0	0	registered_impostor	0.109947854736
T000077	enroll__speaker_enroll_7sec_jonah_en_1	positive__speaker_identify_3sec_positive_kiuk_id_1	0	registered_impostor	0.174066535932
T000078	enroll__speaker_enroll_7sec_jonah_en_1	positive__speaker_identify_3sec_positive_kiuk_id_2	0	registered_impostor	0.106046832214
T000079	enroll__speaker_enroll_7sec_jonah_en_1	positive__speaker_identify_3sec_positive_kiuk_id_3	0	registered_impostor	0.174469193994
T000080	enroll__speaker_enroll_7sec_jonah_en_1	positive__speaker_identify_3sec_positive_kiuk_id_4	0	registered_impostor	0.0995903515481
T000081	enroll__speaker_enroll_7sec_jonah_en_1	positive__speaker_identify_3sec_positive_ssh_id_0	0	registered_impostor	0.438083462438
T000082	enroll__speaker_enroll_7sec_jonah_en_1	positive__speaker_identify_3sec_positive_ssh_id_1	0	registered_impostor	0.311372462992
T000083	enroll__speaker_enroll_7sec_jonah_en_1	positive__speaker_identify_3sec_positive_ssh_id_2	0	registered_impostor	0.302590423941
T000084	enroll__speaker_enroll_7sec_jonah_en_1	positive__speaker_identify_3sec_positive_ssh_id_3	0	registered_impostor	0.325666030026
T000085	enroll__speaker_enroll_7sec_jonah_en_1	positive__speaker_identify_3sec_positive_ssh_id_4	0	registered_impostor	0.300236157509
T000086	enroll__speaker_enroll_7sec_jonah_en_1	negative__speaker_negative_unregistered_speaker_0000_speaker_0000_00000	0	unregistered_impostor	0.202402058093
T000087	enroll__speaker_enroll_7sec_jonah_en_1	negative__speaker_negative_unregistered_speaker_0000_speaker_0000_00001	0	unregistered_impostor	0.0965836555406
T000088	enroll__speaker_enroll_7sec_jonah_en_1	negative__speaker_negative_unregistered_speaker_0000_speaker_0000_00002	0	unregistered_impostor	0.114933586859
T000089	enroll__speaker_enroll_7sec_jonah_en_1	negative__speaker_negative_unregistered_speaker_0000_speaker_0000_00003	0	unregistered_impostor	0.1779824745
T000090	enroll__speaker_enroll_7sec_jonah_en_1	negative__speaker_negative_unregistered_speaker_0000_speaker_0000_00004	0	unregistered_impostor	0.133944822055
T000091	enroll__speaker_enroll_7sec_jonah_en_1	negative__speaker_negative_unregistered_speaker_0000_speaker_0000_00005	0	unregistered_impostor	0.245077401904
T000092	enroll__speaker_enroll_7sec_jonah_en_1	negative__speaker_negative_unregistered_speaker_0000_speaker_0000_00006	0	unregistered_impostor	0.1457197707
T000093	enroll__speaker_enroll_7sec_jonah_en_1	negative__speaker_negative_unregistered_speaker_0000_speaker_0000_00007	0	unregistered_impostor	0.107153615315
T000094	enroll__speaker_enroll_7sec_jonah_en_1	negative__speaker_negative_unregistered_speaker_0000_speaker_0000_00008	0	unregistered_impostor	0.103540383212
T000095	enroll__speaker_enroll_7sec_jonah_en_1	negative__speaker_negative_unregistered_speaker_0000_speaker_0000_00009	0	unregistered_impostor	0.147426338561
T000096	enroll__speaker_enroll_7sec_jonah_en_1	negative__speaker_negative_unregistered_speaker_0000_speaker_0000_00010	0	unregistered_impostor	0.166639188352
T000097	enroll__speaker_enroll_7sec_jonah_en_1	negative__speaker_negative_unregistered_speaker_0000_speaker_0000_00011	0	unregistered_impostor	0.077072847266
T000098	enroll__speaker_enroll_7sec_jonah_en_1	negative__speaker_negative_unregistered_speaker_0000_speaker_0000_00012	0	unregistered_impostor	0.0402421253243
T000099	enroll__speaker_enroll_7sec_jonah_en_1	negative__speaker_negative_unregistered_speaker_0000_speaker_0000_00013	0	unregistered_impostor	0.148141500992
T000100	enroll__speaker_enroll_7sec_jonah_en_1	negative__speaker_negative_unregistered_speaker_0000_speaker_0000_00014	0	unregistered_impostor	0.148031620644
T000101	enroll__speaker_enroll_7sec_jonah_en_1	negative__speaker_negative_unregistered_speaker_0001_speaker_0001_00000	0	unregistered_impostor	0.0466023384414
T000102	enroll__speaker_enroll_7sec_jonah_en_1	negative__speaker_negative_unregistered_speaker_0001_speaker_0001_00001	0	unregistered_impostor	0.204824314515
T000103	enroll__speaker_enroll_7sec_jonah_en_1	negative__speaker_negative_unregistered_speaker_0001_speaker_0001_00002	0	unregistered_impostor	0.188984030909
T000104	enroll__speaker_enroll_7sec_jonah_en_1	negative__speaker_negative_unregistered_speaker_0001_speaker_0001_00003	0	unregistered_impostor	0.173570119573
T000105	enroll__speaker_enroll_7sec_jonah_en_1	negative__speaker_negative_unregistered_speaker_0001_speaker_0001_00004	0	unregistered_impostor	0.125793602722
T000106	enroll__speaker_enroll_7sec_jonah_en_1	negative__speaker_negative_unregistered_speaker_0001_speaker_0001_00005	0	unregistered_impostor	0.190162981388
T000107	enroll__speaker_enroll_7sec_jonah_en_1	negative__speaker_negative_unregistered_speaker_0001_speaker_0001_00006	0	unregistered_impostor	0.169148610099
T000108	enroll__speaker_enroll_7sec_jonah_en_1	negative__speaker_negative_unregistered_speaker_0001_speaker_0001_00007	0	unregistered_impostor	0.129256109073
T000109	enroll__speaker_enroll_7sec_jonah_en_1	negative__speaker_negative_unregistered_speaker_0001_speaker_0001_00008	0	unregistered_impostor	0.131349526734
T000110	enroll__speaker_enroll_7sec_jonah_en_1	negative__speaker_negative_unregistered_speaker_0001_speaker_0001_00009	0	unregistered_impostor	0.103064256155
T000111	enroll__speaker_enroll_7sec_jonah_en_1	negative__speaker_negative_unregistered_speaker_0001_speaker_0001_00010	0	unregistered_impostor	0.168932431734
T000112	enroll__speaker_enroll_7sec_jonah_en_1	negative__speaker_negative_unregistered_speaker_0001_speaker_0001_00011	0	unregistered_impostor	0.21450239909
T000113	enroll__speaker_enroll_7sec_jonah_en_1	negative__speaker_negative_unregistered_speaker_0001_speaker_0001_00012	0	unregistered_impostor	0.219070097789
T000114	enroll__speaker_enroll_7sec_jonah_en_1	negative__speaker_negative_unregistered_speaker_0001_speaker_0001_00013	0	unregistered_impostor	0.184337506949
T000115	enroll__speaker_enroll_7sec_jonah_en_1	negative__speaker_negative_unregistered_speaker_0001_speaker_0001_00014	0	unregistered_impostor	0.198418553894
T000116	enroll__speaker_enroll_7sec_jonah_en_1	negative__speaker_negative_unregistered_speaker_0002_speaker_0002_00000	0	unregistered_impostor	0.280772381041
T000117	enroll__speaker_enroll_7sec_jonah_en_1	negative__speaker_negative_unregistered_speaker_0002_speaker_0002_00001	0	unregistered_impostor	0.242179070829
T000118	enroll__speaker_enroll_7sec_jonah_en_1	negative__speaker_negative_unregistered_speaker_0002_speaker_0002_00002	0	unregistered_impostor	0.170231428643
T000119	enroll__speaker_enroll_7sec_jonah_en_1	negative__speaker_negative_unregistered_speaker_0002_speaker_0002_00003	0	unregistered_impostor	0.294785621054
T000120	enroll__speaker_enroll_7sec_jonah_en_1	negative__speaker_negative_unregistered_speaker_0002_speaker_0002_00004	0	unregistered_impostor	0.182905366368
T000121	enroll__speaker_enroll_7sec_jonah_en_1	negative__speaker_negative_unregistered_speaker_0002_speaker_0002_00005	0	unregistered_impostor	0.161668317649
T000122	enroll__speaker_enroll_7sec_jonah_en_1	negative__speaker_negative_unregistered_speaker_0002_speaker_0002_00006	0	unregistered_impostor	0.174451210936
T000123	enroll__speaker_enroll_7sec_jonah_en_1	negative__speaker_negative_unregistered_speaker_0002_speaker_0002_00007	0	unregistered_impostor	0.276331741879
T000124	enroll__speaker_enroll_7sec_jonah_en_1	negative__speaker_negative_unregistered_speaker_0002_speaker_0002_00008	0	unregistered_impostor	0.16634821533
T000125	enroll__speaker_enroll_7sec_jonah_en_1	negative__speaker_negative_unregistered_speaker_0002_speaker_0002_00009	0	unregistered_impostor	0.181312870659
T000126	enroll__speaker_enroll_7sec_jonah_en_1	negative__speaker_negative_unregistered_speaker_0002_speaker_0002_00010	0	unregistered_impostor	0.223366869356
T000127	enroll__speaker_enroll_7sec_jonah_en_1	negative__speaker_negative_unregistered_speaker_0002_speaker_0002_00011	0	unregistered_impostor	0.213847681937
T000128	enroll__speaker_enroll_7sec_jonah_en_1	negative__speaker_negative_unregistered_speaker_0002_speaker_0002_00012	0	unregistered_impostor	0.202305836542
T000129	enroll__speaker_enroll_7sec_jonah_en_1	negative__speaker_negative_unregistered_speaker_0002_speaker_0002_00013	0	unregistered_impostor	0.215684673839
T000130	enroll__speaker_enroll_7sec_jonah_en_1	negative__speaker_negative_unregistered_speaker_0002_speaker_0002_00014	0	unregistered_impostor	0.277102580713
T000131	enroll__speaker_enroll_7sec_jonah_en_2	positive__speaker_identify_3sec_positive_jonah_id_0	1	target	0.594432153828
T000132	enroll__speaker_enroll_7sec_jonah_en_2	positive__speaker_identify_3sec_positive_jonah_id_1	1	target	0.498514457578
T000133	enroll__speaker_enroll_7sec_jonah_en_2	positive__speaker_identify_3sec_positive_jonah_id_2	1	target	0.583857804051
T000134	enroll__speaker_enroll_7sec_jonah_en_2	positive__speaker_identify_3sec_positive_jonah_id_3	1	target	0.444209112931
T000135	enroll__speaker_enroll_7sec_jonah_en_2	positive__speaker_identify_3sec_positive_jonah_id_4	1	target	0.5097367214
T000136	enroll__speaker_enroll_7sec_jonah_en_2	positive__speaker_identify_3sec_positive_kim_id_0	0	registered_impostor	0.323463578022
T000137	enroll__speaker_enroll_7sec_jonah_en_2	positive__speaker_identify_3sec_positive_kim_id_1	0	registered_impostor	0.256259076058
T000138	enroll__speaker_enroll_7sec_jonah_en_2	positive__speaker_identify_3sec_positive_kim_id_2	0	registered_impostor	0.411621737138
T000139	enroll__speaker_enroll_7sec_jonah_en_2	positive__speaker_identify_3sec_positive_kim_id_3	0	registered_impostor	0.361157241625
T000140	enroll__speaker_enroll_7sec_jonah_en_2	positive__speaker_identify_3sec_positive_kim_id_4	0	registered_impostor	0.248705669774
T000141	enroll__speaker_enroll_7sec_jonah_en_2	positive__speaker_identify_3sec_positive_kiuk_id_0	0	registered_impostor	0.191339370395
T000142	enroll__speaker_enroll_7sec_jonah_en_2	positive__speaker_identify_3sec_positive_kiuk_id_1	0	registered_impostor	0.0644600590553
T000143	enroll__speaker_enroll_7sec_jonah_en_2	positive__speaker_identify_3sec_positive_kiuk_id_2	0	registered_impostor	0.168430934773
T000144	enroll__speaker_enroll_7sec_jonah_en_2	positive__speaker_identify_3sec_positive_kiuk_id_3	0	registered_impostor	0.199182355623
T000145	enroll__speaker_enroll_7sec_jonah_en_2	positive__speaker_identify_3sec_positive_kiuk_id_4	0	registered_impostor	0.00883397113786
T000146	enroll__speaker_enroll_7sec_jonah_en_2	positive__speaker_identify_3sec_positive_ssh_id_0	0	registered_impostor	0.38283232556
T000147	enroll__speaker_enroll_7sec_jonah_en_2	positive__speaker_identify_3sec_positive_ssh_id_1	0	registered_impostor	0.296839623666
T000148	enroll__speaker_enroll_7sec_jonah_en_2	positive__speaker_identify_3sec_positive_ssh_id_2	0	registered_impostor	0.475605641114
T000149	enroll__speaker_enroll_7sec_jonah_en_2	positive__speaker_identify_3sec_positive_ssh_id_3	0	registered_impostor	0.249678836593
T000150	enroll__speaker_enroll_7sec_jonah_en_2	positive__speaker_identify_3sec_positive_ssh_id_4	0	registered_impostor	0.268156180359
T000151	enroll__speaker_enroll_7sec_jonah_en_2	negative__speaker_negative_unregistered_speaker_0000_speaker_0000_00000	0	unregistered_impostor	0.194234000261
T000152	enroll__speaker_enroll_7sec_jonah_en_2	negative__speaker_negative_unregistered_speaker_0000_speaker_0000_00001	0	unregistered_impostor	0.125120560755
T000153	enroll__speaker_enroll_7sec_jonah_en_2	negative__speaker_negative_unregistered_speaker_0000_speaker_0000_00002	0	unregistered_impostor	-0.0306530004986
T000154	enroll__speaker_enroll_7sec_jonah_en_2	negative__speaker_negative_unregistered_speaker_0000_speaker_0000_00003	0	unregistered_impostor	0.109972509209
T000155	enroll__speaker_enroll_7sec_jonah_en_2	negative__speaker_negative_unregistered_speaker_0000_speaker_0000_00004	0	unregistered_impostor	0.0908299894245
T000156	enroll__speaker_enroll_7sec_jonah_en_2	negative__speaker_negative_unregistered_speaker_0000_speaker_0000_00005	0	unregistered_impostor	0.216421463398
T000157	enroll__speaker_enroll_7sec_jonah_en_2	negative__speaker_negative_unregistered_speaker_0000_speaker_0000_00006	0	unregistered_impostor	0.118803690919
T000158	enroll__speaker_enroll_7sec_jonah_en_2	negative__speaker_negative_unregistered_speaker_0000_speaker_0000_00007	0	unregistered_impostor	0.0835224717206
T000159	enroll__speaker_enroll_7sec_jonah_en_2	negative__speaker_negative_unregistered_speaker_0000_speaker_0000_00008	0	unregistered_impostor	0.115568325937
T000160	enroll__speaker_enroll_7sec_jonah_en_2	negative__speaker_negative_unregistered_speaker_0000_speaker_0000_00009	0	unregistered_impostor	0.0685446119975
T000161	enroll__speaker_enroll_7sec_jonah_en_2	negative__speaker_negative_unregistered_speaker_0000_speaker_0000_00010	0	unregistered_impostor	0.0884759445079
T000162	enroll__speaker_enroll_7sec_jonah_en_2	negative__speaker_negative_unregistered_speaker_0000_speaker_0000_00011	0	unregistered_impostor	0.0112595828039
T000163	enroll__speaker_enroll_7sec_jonah_en_2	negative__speaker_negative_unregistered_speaker_0000_speaker_0000_00012	0	unregistered_impostor	0.00090327664003
T000164	enroll__speaker_enroll_7sec_jonah_en_2	negative__speaker_negative_unregistered_speaker_0000_speaker_0000_00013	0	unregistered_impostor	0.0378644197702
T000165	enroll__speaker_enroll_7sec_jonah_en_2	negative__speaker_negative_unregistered_speaker_0000_speaker_0000_00014	0	unregistered_impostor	0.0513719931908
T000166	enroll__speaker_enroll_7sec_jonah_en_2	negative__speaker_negative_unregistered_speaker_0001_speaker_0001_00000	0	unregistered_impostor	-0.0874681765829
T000167	enroll__speaker_enroll_7sec_jonah_en_2	negative__speaker_negative_unregistered_speaker_0001_speaker_0001_00001	0	unregistered_impostor	0.213860306837
T000168	enroll__speaker_enroll_7sec_jonah_en_2	negative__speaker_negative_unregistered_speaker_0001_speaker_0001_00002	0	unregistered_impostor	0.0911334860237
T000169	enroll__speaker_enroll_7sec_jonah_en_2	negative__speaker_negative_unregistered_speaker_0001_speaker_0001_00003	0	unregistered_impostor	0.0270365361413
T000170	enroll__speaker_enroll_7sec_jonah_en_2	negative__speaker_negative_unregistered_speaker_0001_speaker_0001_00004	0	unregistered_impostor	0.0500570804738
T000171	enroll__speaker_enroll_7sec_jonah_en_2	negative__speaker_negative_unregistered_speaker_0001_speaker_0001_00005	0	unregistered_impostor	0.110326574136
T000172	enroll__speaker_enroll_7sec_jonah_en_2	negative__speaker_negative_unregistered_speaker_0001_speaker_0001_00006	0	unregistered_impostor	0.0870984894005
T000173	enroll__speaker_enroll_7sec_jonah_en_2	negative__speaker_negative_unregistered_speaker_0001_speaker_0001_00007	0	unregistered_impostor	0.0235237751453
T000174	enroll__speaker_enroll_7sec_jonah_en_2	negative__speaker_negative_unregistered_speaker_0001_speaker_0001_00008	0	unregistered_impostor	-0.00363379584419
T000175	enroll__speaker_enroll_7sec_jonah_en_2	negative__speaker_negative_unregistered_speaker_0001_speaker_0001_00009	0	unregistered_impostor	-0.00776151268981
T000176	enroll__speaker_enroll_7sec_jonah_en_2	negative__speaker_negative_unregistered_speaker_0001_speaker_0001_00010	0	unregistered_impostor	0.167966845596
T000177	enroll__speaker_enroll_7sec_jonah_en_2	negative__speaker_negative_unregistered_speaker_0001_speaker_0001_00011	0	unregistered_impostor	0.0353069622462
T000178	enroll__speaker_enroll_7sec_jonah_en_2	negative__speaker_negative_unregistered_speaker_0001_speaker_0001_00012	0	unregistered_impostor	0.152242591133
T000179	enroll__speaker_enroll_7sec_jonah_en_2	negative__speaker_negative_unregistered_speaker_0001_speaker_0001_00013	0	unregistered_impostor	0.116361273714
T000180	enroll__speaker_enroll_7sec_jonah_en_2	negative__speaker_negative_unregistered_speaker_0001_speaker_0001_00014	0	unregistered_impostor	0.0463330215188
T000181	enroll__speaker_enroll_7sec_jonah_en_2	negative__speaker_negative_unregistered_speaker_0002_speaker_0002_00000	0	unregistered_impostor	0.186388965083
T000182	enroll__speaker_enroll_7sec_jonah_en_2	negative__speaker_negative_unregistered_speaker_0002_speaker_0002_00001	0	unregistered_impostor	0.118411834818
T000183	enroll__speaker_enroll_7sec_jonah_en_2	negative__speaker_negative_unregistered_speaker_0002_speaker_0002_00002	0	unregistered_impostor	0.12644191006
T000184	enroll__speaker_enroll_7sec_jonah_en_2	negative__speaker_negative_unregistered_speaker_0002_speaker_0002_00003	0	unregistered_impostor	0.286174937318
T000185	enroll__speaker_enroll_7sec_jonah_en_2	negative__speaker_negative_unregistered_speaker_0002_speaker_0002_00004	0	unregistered_impostor	0.0570259864503
T000186	enroll__speaker_enroll_7sec_jonah_en_2	negative__speaker_negative_unregistered_speaker_0002_speaker_0002_00005	0	unregistered_impostor	0.128595685909
